"","X","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"613",1,"INV","2016-06-30",NA,NA,NA,NA,NA,38810,30.61,30.61,NA,0.18,0,0.00588043123162365
"614",1,"IOD","2016-06-30",NA,NA,"Technology","Software - Infrastructure",NA,3510,1.95,1.89,0.06,-4.07,0,-2.08717948717949
"615",1,"IOF","2016-06-30",NA,NA,"Real Estate","REIT - Office",NA,2793910,3685.5,2596.3,1089.2,493.8,-119.8,0.101478768145435
"616",1,"IOG","2015-12-31",NA,NA,NA,NA,NA,6970,15.2,3.92,11.28,-3.73,0,-0.245394736842105
"617",1,"IOT","2015-12-31",NA,NA,"Technology","Consumer Electronics",NA,1510,0.76,0.76,NA,-0.51,0,-0.671052631578947
"618",1,"IPB","2016-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,1710,5.16,5.16,NA,-0.48,0,-0.0930232558139535
"619",1,"IPC","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,2180,2.52,2.52,NA,-0.17,-0.15,-0.126984126984127
"620",1,"IPT","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,17370,6.93,6.93,NA,-4.76,0,-0.686868686868687
"621",1,"IQ3","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,31050,1.76,1.76,NA,-1.99,0,-1.13068181818182
"622",1,"IRE","2015-12-31",NA,NA,NA,NA,NA,1872220,540.21,339.31,200.9,55.39,-66.29,-0.0201773384424576
"623",1,"IRL","2015-06-30",NA,NA,NA,NA,NA,1820,4.46,2.57,1.89,-4.14,0,-0.928251121076233
"624",1,"IRM","2016-06-30",NA,NA,"Basic Materials","Steel",NA,5440,0.91,0.91,NA,-1.28,0,-1.40659340659341
"625",1,"ISD","2016-06-30",NA,NA,"Technology","Software - Application",NA,770000,181.58,125.7,55.88,24.25,-15,0.0509417336711092
"626",1,"ISH","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,6630,0.08,-0.15,0.23,-0.4,0,-5
"627",1,"ISU","2016-06-30",NA,NA,"Technology","Internet Content & Information",NA,474760,234.61,234.61,NA,12.91,-2.53,0.0442436383785857
"628",1,"ISX","2016-06-30",NA,NA,"Technology","Software - Application",NA,108970,9.74,9.74,NA,-9.24,0,-0.948665297741273
"629",1,"ITD","2016-06-30",NA,NA,"Healthcare","Medical Instruments & Supplies",NA,19890,20.4,14.27,6.14,0.34,0,0.0166666666666667
"630",1,"IVC","2015-12-31",NA,NA,"Consumer Cyclical","Personal Services",NA,1536760,433.05,203.44,230.77,54.84,-40.28,0.0336219836046646
"631",1,"IVQ","2016-06-30",NA,NA,NA,NA,NA,16750,-0.02,-0.18,0.16,-21.33,0,1066.5
"632",1,"IVT","2016-06-30",NA,NA,NA,NA,NA,1790,5.39,0.71,4.68,0.17,0,0.0315398886827458
"633",1,"IWG","2016-06-30",NA,NA,NA,NA,NA,24930,-1.71,-6.69,4.98,-9.92,0,5.80116959064327
"634",1,"JAT","2016-06-30",NA,NA,NA,NA,NA,1700,-0.86,0.02,NA,-2.1,0,2.44186046511628
"635",1,"JCI","2015-06-30",NA,NA,NA,NA,NA,80240,34.24,30.51,3.73,0,0,0
"636",1,"JCS","2016-06-30",NA,NA,"Technology","Software - Application",NA,13950,2.75,2.75,NA,-2.78,0,-1.01090909090909
"637",1,"JHC","2016-06-30",NA,NA,"Healthcare","Long-Term Care Facilities",NA,560460,996.39,532.31,464.08,30.38,-29.59,0.000792862232659901
"638",1,"JHL","2015-12-31",NA,NA,NA,NA,NA,8360,13.86,13.81,0.05,-2.9,0,-0.209235209235209
"639",1,"JHX","2016-03-31",NA,NA,"Basic Materials","Building Materials",NA,9137560,338.3,-225.2,563.5,244.4,-246.5,-0.00620750812887968
"640",1,"JIN","2016-06-30",NA,NA,NA,NA,NA,72360,24.7,24.7,NA,4.67,-1.54,0.126720647773279
"641",1,"JKL","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,26830,26.65,13.85,12.8,-1.34,0,-0.050281425891182
"642",1,"JPR","2015-06-30",NA,NA,NA,NA,NA,38340,75.03,41.65,33.37,-10.98,NA,NA
"643",1,"JRL","2016-06-30",NA,NA,NA,NA,NA,9070,5.78,5.78,NA,-1.06,-2593,-448.799307958477
"644",1,"JRV","2015-06-30",NA,NA,"Basic Materials","Copper",NA,3350,5.48,5.48,NA,-1.18,0,-0.215328467153285
"645",1,"JVG","2016-06-30",NA,NA,"Basic Materials","Steel",NA,560,-1,-1.25,1.77,-0.34,0,0.34
"646",1,"JYC","2016-06-30",NA,NA,NA,NA,NA,58540,23.94,25.99,NA,2.3,-3.59,-0.0538847117794486
"647",1,"KAB","2013-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,0,15.16,8.81,6.11,-4.03,0,-0.265831134564644
"648",1,"KAM","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,81750,8.44,8.44,NA,3.82,-12.85,-1.06990521327014
"649",1,"KAS","2016-06-30",NA,NA,"Basic Materials","Copper",NA,12790,6.64,6.28,NA,-3.02,0,-0.454819277108434
"650",1,"KAT","2015-06-30",NA,NA,NA,NA,NA,33590,40.78,40.78,NA,-1.16,-2.57,-0.0914664051005395
"651",1,"KBC","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,21460,29.78,29.76,0.02,-2.24,-0.8,-0.102081934184016
"652",1,"KBU","2016-06-30",NA,NA,NA,NA,NA,3590,2.63,2.54,0.08,-15.93,0,-6.05703422053232
"653",1,"KCN","2016-06-30",NA,NA,"Basic Materials","Gold",NA,92780,188.91,92.36,98.1,-229.45,0,-1.21459954475676
"654",1,"KDL","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,7250,7.23,1.46,5.73,-17.46,0,-2.4149377593361
"655",1,"KEY","2015-06-30",NA,NA,NA,NA,NA,2370,4.56,4.56,NA,-2.12,0,-0.464912280701754
"656",1,"KFE","2015-06-30",NA,NA,NA,NA,NA,8190,6.53,6.53,NA,-23.18,0,-3.54977029096478
"657",1,"KFG","2014-06-30",NA,NA,"Consumer Cyclical","Textile Manufacturing",NA,0,11.91,9.24,2.67,-1.35,0,-0.113350125944584
"658",1,"KGD","2015-12-31",NA,NA,"Basic Materials","Gold",NA,7760,42.06,42.06,NA,-27.49,0,-0.65359010936757
"659",1,"KGL","2015-12-31",NA,NA,NA,NA,NA,35610,29.39,29.39,NA,-2.43,0,-0.0826811840762164
"660",1,"KIK","2015-06-30",NA,NA,"Energy","Oil & Gas E&P",NA,1870,0.58,0.09,0.49,-2.21,0,-3.81034482758621
"661",1,"KIS","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,8920,2.39,1.34,1.04,-1.27,0,-0.531380753138075
"662",1,"KKL","2016-06-30",NA,NA,NA,NA,NA,4790,3.68,2.55,1.13,-0.37,0,-0.10054347826087
"663",1,"KKO","2015-06-30",NA,NA,NA,NA,NA,3780,9.31,9.31,NA,-1.2,0,-0.128893662728249
"664",1,"KNH","2015-12-31",NA,NA,"Industrials","Engineering & Construction",NA,26310,91.59,59.48,86.78,7.74,0,0.0845070422535211
"665",1,"KNM","2016-06-30",NA,NA,"Technology","Software - Application",NA,2970,1.04,-1.49,1.39,-1.38,0,-1.32692307692308
"666",1,"KNO","2016-06-30",NA,NA,NA,NA,NA,16030,2.49,2.49,NA,-1.41,0,-0.566265060240964
"667",1,"KOV","2016-06-30",NA,NA,"Industrials","Metal Fabrication",NA,27870,32.53,32.53,NA,0.95,-1.41,-0.0141407931140486
"668",1,"KPC","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,51720,95.12,73.83,19.63,-23.7,0,-0.249158957106812
"669",1,"KPT","2016-06-30",NA,NA,"Basic Materials","Lumber & Wood Production",NA,39150,13.06,12.56,0.5,-2.83,0,-0.216692189892802
"670",1,"KRL","2015-12-31",NA,NA,NA,NA,NA,20610,201.1,159.48,42.92,-32.45,0,-0.161362506215813
"671",1,"KRS","2015-12-31",NA,NA,"Consumer Cyclical","Home Furnishings & Fixtures",NA,24040,34.81,18.33,16.48,-2.63,0,-0.0755530020109164
"672",1,"KSC","2016-06-30",NA,NA,"Industrials","Integrated Shipping & Logistics",NA,165160,220.01,199.39,114.25,-104.18,-2.03,-0.48275078405527
"673",1,"KTE","2016-06-30",NA,NA,"Utilities","Utilities - Diversified",NA,5130,3.62,3.62,NA,-0.84,0,-0.232044198895028
"674",1,"LAA","2015-12-31",NA,NA,"Technology","Internet Content & Information",NA,87620,43.05,43.05,NA,-14.45,0,-0.335656213704994
"675",1,"LAM","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,18420,74.55,71.08,3.47,-5.41,NA,NA
"676",1,"LAU","2016-06-30",NA,NA,"Industrials","Trucking",NA,132830,98.07,84.48,110.57,8.07,-5.27,0.0285510349750179
"677",1,"LBL","2016-06-30",NA,NA,"Industrials","Tools & Accessories",NA,11180,6.48,6.09,0.97,0.08,-0.24,-0.0246913580246914
"678",1,"LBT","2016-06-30",NA,NA,NA,NA,NA,23000,19.19,19.19,NA,3.58,0,0.186555497655029
"679",1,"LCE","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,6370,6.2,6.2,NA,0.04,-0.22,-0.0290322580645161
"680",1,"LCG","2015-06-30",NA,NA,"Basic Materials","Steel",NA,0,-0.02,-1.55,1.53,-10.02,0,501
"681",1,"LCK","2016-06-30",NA,NA,"Energy","Oil & Gas Midstream",NA,23970,10.79,10.79,NA,-5.37,0,-0.497683039851715
"682",1,"LCM","2016-06-30",NA,NA,NA,NA,NA,28530,43.63,43.63,NA,-38.14,-2.41,-0.929406371762549
"683",1,"LCT","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,37610,5.68,5.68,NA,-3.09,0,-0.544014084507042
"684",1,"LCY","2016-03-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,8810,16.53,16.53,0.14,-3.54,0,-0.214156079854809
"685",1,"LEG","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,19820,17.13,17.13,NA,-1.31,0,-0.0764740221833042
"686",1,"LEP","2016-06-30",NA,NA,NA,NA,NA,833940,975.47,495.94,479.53,91.18,-35.92,0.056649615057357
"687",1,"LFC","2016-06-30",NA,NA,NA,NA,NA,850,4,1.63,2.52,-2.55,0,-0.6375
"688",1,"LGD","2016-06-30",NA,NA,NA,NA,NA,50350,91.37,68.51,22.85,5.17,-3.5,0.0182773339170406
"689",1,"LGO","2015-06-30",NA,NA,NA,NA,NA,2830,2.34,2.06,0.28,-1.21,0,-0.517094017094017
"690",1,"LGR","2015-06-30",NA,NA,"Real Estate","Real Estate - General",NA,820,-0.29,-0.79,0.5,-0.59,0,2.03448275862069
"691",1,"LHB","2015-12-31",NA,NA,"Technology","Semiconductor Equipment & Materials",NA,101410,24.95,24.53,0.41,-3.48,0,-0.139478957915832
"692",1,"LHC","2016-06-30",NA,NA,"Healthcare","Medical Care",NA,87630,80.12,43.45,36.66,7.5,-5.32,0.027209186220669
"693",1,"LHM","2016-06-30",NA,NA,NA,NA,NA,23710,22.16,6.2,15.96,-1.82,0,-0.082129963898917
"694",1,"LIO","2015-12-31",NA,NA,NA,NA,NA,6220,11.86,11.86,NA,-0.84,0,-0.0708263069139966
"695",1,"LKE","2016-06-30",NA,NA,NA,NA,NA,5270,0.07,0.07,NA,-0.04,0,-0.571428571428571
"696",1,"LLO","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,63180,40.76,40.76,NA,-1.99,NA,NA
"697",1,"LMG","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,28980,6.17,5.84,0.32,-1.09,0,-0.176661264181524
"698",1,"LML","2015-06-30",NA,NA,NA,NA,NA,15570,3.71,3.71,NA,-14.51,0,-3.91105121293801
"699",1,"LNG","2016-06-30",NA,NA,NA,NA,NA,304020,15.07,15.07,0.31,-16.61,0,-1.1021897810219
"700",1,"LNY","2015-06-30",NA,NA,NA,NA,NA,4950,7,6.67,0.35,-3.12,0,-0.445714285714286
"701",1,"LOM","2015-12-31",NA,NA,NA,NA,NA,89960,47.81,47.81,NA,-3.57,0,-0.0746705710102489
"702",1,"LPE","2016-06-30",NA,NA,"Utilities","Utilities - Regulated Electric",NA,24530,4.56,4.28,0.28,-8.61,0,-1.88815789473684
"703",1,"LRL","2014-12-31",NA,NA,"Basic Materials","Gold",NA,0,1.26,1.26,NA,-1.03,NA,NA
"704",1,"LSA","2014-06-30",NA,NA,"Basic Materials","Gold",NA,0,19.61,14.93,19.2,-16.49,0,-0.84089750127486
"705",1,"LSN","2015-06-30",NA,NA,NA,NA,NA,2830,1.46,1.46,NA,-0.22,0,-0.150684931506849
"706",1,"LSR","2015-06-30",NA,NA,NA,NA,NA,3660,1.16,1.16,NA,-1.37,0,-1.18103448275862
"707",1,"LSX","2015-07-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,37420,30.38,30.38,NA,-33.53,0,-1.1036866359447
"708",1,"LTN","2016-06-30",NA,NA,"Real Estate","REIT - Hotel & Motel",NA,97150,110.97,95.22,26.27,-0.79,0,-0.00711904118230152
"709",1,"LTX","2016-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,8760,1.68,1.68,NA,-0.73,0,-0.43452380952381
"710",1,"LWP","2016-06-30",NA,NA,"Energy","Oil & Gas Equipment & Services",NA,7500,4.69,4.69,NA,-6,0,-1.27931769722814
"711",1,"LYC","2015-06-30",NA,NA,NA,NA,NA,189510,729.4,183.23,547.43,-118.69,0,-0.162722785851385
"712",1,"LYL","2016-06-30",NA,NA,"Industrials","Engineering & Construction",NA,116020,61.36,64.33,0.09,3.16,-0.6,0.0417209908735332
"713",1,"M7T","2016-06-30",NA,NA,"Healthcare","Medical Instruments & Supplies",NA,21500,26.34,23.46,3.22,-14.56,0,-0.552771450265756
"714",1,"MAD","2015-12-31",NA,NA,"Energy","Oil & Gas Drilling",NA,39240,85.55,85.37,0.18,-53.69,0,-0.627586206896552
"715",1,"MAI","2014-12-31",NA,NA,NA,NA,NA,61560,10.76,10.76,NA,0,0,0
"716",1,"MAQ","2016-06-30",NA,NA,NA,NA,NA,251610,82.43,82.43,2.36,5.25,-10.48,-0.0634477738687371
"717",1,"MAR","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,3060,12.45,10.27,2.2,-14.4,0,-1.1566265060241
"718",1,"MAS","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,4230,-3.11,-3.11,NA,-0.67,0,0.215434083601286
"719",1,"MAU","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,11040,1.55,1.55,0,1.96,0,1.26451612903226
"720",1,"MAX","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,3160,3.36,3.36,NA,0.03,0,0.00892857142857143
"721",1,"MBC","2015-06-30",NA,NA,"Basic Materials","Coal",NA,34840,56.93,53.4,3.48,-0.64,0,-0.0112418759880555
"722",1,"MBE","2016-06-30",NA,NA,"Communication Services","Telecom Services",NA,110270,46.1,39.97,5.97,4.92,0,0.106724511930586
"723",1,"MBO","2016-06-30",NA,NA,NA,NA,NA,20060,8.1,4.97,3.14,-1.13,0,-0.139506172839506
"724",1,"MBT","2015-06-30",NA,NA,"Energy","Oil & Gas Refining & Marketing",NA,1190,6.77,6.77,NA,28.36,NA,NA
"725",1,"MCE","2016-06-30",NA,NA,NA,NA,NA,80010,139.32,133.44,5.86,-2.11,-0.94,-0.0218920470858455
"726",1,"MCH","2016-06-30",NA,NA,"Financial Services","Capital Markets",NA,4870,8.68,13.47,0.55,-0.82,0,-0.0944700460829493
"727",1,"MCP","2016-06-30",NA,NA,NA,NA,NA,106760,170.87,104.49,66.39,11,-6.94,0.0237607537894306
"728",1,"MCS","2015-06-30",NA,NA,NA,NA,NA,7070,340.63,137.06,213.44,-90.94,0,-0.266975897601503
"729",1,"MCT","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,15720,0.22,0.22,NA,-1.79,0,-8.13636363636364
"730",1,"MCX","2016-06-30",NA,NA,"Financial Services","Asset Management",NA,620,-0.02,-2.87,2.85,-0.33,0,16.5
"731",1,"MDC","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,75640,2.82,1.89,0.28,-3.49,0,-1.23758865248227
"732",1,"MDD","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,560,0.6,0.6,NA,-0.82,0,-1.36666666666667
"733",1,"MDG","2016-03-31",NA,NA,"Technology","Health Information Services",NA,8020,4.31,1.96,2.25,-2.15,0,-0.498839907192575
"734",1,"MDL","2015-12-31",NA,NA,NA,NA,NA,47690,370.45,367.03,3.42,-57.53,0,-0.155297611013632
"735",1,"MDR","2016-06-30",NA,NA,NA,NA,NA,18220,2.46,2.46,NA,-3.07,0,-1.2479674796748
"736",1,"MDV","2013-06-30",NA,NA,NA,NA,NA,0,1.28,-0.04,1.31,-4.75,0,-3.7109375
"737",1,"MEA","2016-06-30",NA,NA,"Real Estate","Real Estate - General",NA,115960,108.87,96.3,12.57,8.41,-11.05,-0.0242491044364839
"738",1,"MEB","2016-06-30",NA,NA,NA,NA,NA,41840,9.81,6.12,3.69,-8.88,0,-0.90519877675841
"739",1,"MEI","2015-06-30",NA,NA,"Basic Materials","Gold",NA,1160,0.33,0.33,NA,-0.41,0,-1.24242424242424
"740",1,"MEL","2016-06-30",NA,NA,NA,NA,NA,26740,28.74,28.74,NA,23.05,0,0.802018093249826
"741",1,"MEM","2016-06-30",NA,NA,"Healthcare","Biotechnology",NA,2020,6.35,1.48,4.89,-2.51,0,-0.395275590551181
"742",1,"MEO","2016-06-30",NA,NA,NA,NA,NA,27090,5.6,5.6,NA,-10.41,0,-1.85892857142857
"743",1,"MEY","2015-06-30",NA,NA,NA,NA,NA,2750,-0.08,-1.81,1.73,-1.23,0,15.375
"744",1,"MGL","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,47170,55.21,35.16,20.51,0.05,0,0.000905633037493208
"745",1,"MGR","2016-06-30",NA,NA,"Real Estate","REIT - Office",NA,16451650,12810,7180,5630,1033,-355,0.0529274004683841
"746",1,"MGU","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,9180,2.45,2.78,NA,0.49,0,0.2
"747",1,"MGZ","2016-06-30",NA,NA,"Healthcare","Medical Instruments & Supplies",NA,2520,0.33,-0.6,0.93,0.08,0,0.242424242424242
"748",1,"MHC","2015-06-30",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,3900,5.59,5.59,NA,-0.59,0,-0.105545617173524
"749",1,"MHM","2015-06-30",NA,NA,NA,NA,NA,4560,4.3,4.3,NA,-3.11,0,-0.723255813953488
"750",1,"MIG","2015-12-31",NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,60420,7.56,4.39,3.18,-21.04,0,-2.78306878306878
"751",1,"MIH","2013-12-31",NA,NA,"Communication Services","Telecom Services",NA,0,147.09,158.12,7.11,-15.14,NA,NA
"752",1,"MIN","2016-06-30",NA,NA,NA,NA,NA,2060620,1104.79,1008.65,219.43,-24.86,-42.12,-0.060626906470913
"753",1,"MIZ","2014-12-31",NA,NA,NA,NA,NA,1590,12.19,6.27,5.92,-8.96,0,-0.735028712059065
"754",1,"MJC","2016-06-30",NA,NA,"Energy","Oil & Gas Refining & Marketing",NA,2160,5.95,5.5,0.45,-3.12,0,-0.52436974789916
"755",1,"MKB","2015-06-30",NA,NA,NA,NA,NA,1830,11.49,11.08,NA,-20.01,NA,NA
"756",1,"MKO","2015-06-30",NA,NA,"Basic Materials","Gold",NA,21300,10.89,10.5,0.39,-2.29,0,-0.210284664830119
"757",1,"MLA","2016-06-30",NA,NA,"Healthcare","Medical Instruments & Supplies",NA,6560,6.92,6.92,NA,-4.43,0,-0.640173410404624
